Date,AAPL,AC.MX,ALPEKA.MX,BAC,CADUA.MX,CSCO,DE,ENERFINPF1.MX,GD
2000-05-12,0.8086456656455994,,,12.739269256591797,,39.22560119628906,13.484453201293945,,16.711849212646484
2000-05-15,0.7588684558868408,,,13.271780967712402,,39.26651382446289,13.75223159790039,,16.859899520874023
2000-05-16,0.7940874695777893,,,13.026006698608398,,39.63462448120117,14.24953842163086,,16.65631866455078
2000-05-17,0.7616859078407288,,,12.92769718170166,,37.9576301574707,14.24953842163086,,16.17514419555664
2000-05-18,0.7569903135299683,,,13.189846992492676,,36.239707946777344,14.173020362854004,,16.48975944519043
2000-05-19,0.7062735557556152,,,13.042389869689941,,34.971744537353516,14.32603645324707,,16.82288932800293
2000-05-22,0.6757493615150452,,,13.173463821411133,,36.157920837402344,15.167618751525879,,16.6378173828125
2000-05-23,0.6447564363479614,,,13.779709815979004,,33.079994201660156,14.47905445098877,,16.859899520874023
2000-05-24,0.6588441729545593,,,14.664494514465332,,36.07610321044922,14.421667098999023,,17.267059326171875
2000-05-25,0.6556742191314697,,,14.500650405883789,,35.66708755493164,14.670323371887207,,16.915430068969727
2000-05-26,0.6489823460578918,,,14.32040786743164,,35.953407287597656,13.675727844238281,,16.711849212646484
2000-05-30,0.6579050421714783,,,14.402335166931152,,39.18470001220703,13.847865104675293,,17.211532592773438
2000-05-31,0.6311378479003906,,,14.666898727416992,,37.262271881103516,12.719378471374512,,17.489139556884766
2000-06-01,0.6696450710296631,,,15.030686378479004,,39.88005065917969,13.121045112609863,,17.877790451049805
2000-06-02,0.6954726576805115,,,16.1385440826416,,42.12969207763672,12.85326862335205,,17.359586715698242
2000-06-05,0.6860804557800293,,,15.675553321838379,,41.39345169067383,12.83414363861084,,16.989452362060547
2000-06-06,0.6978204250335693,,,15.014145851135254,,40.12546157836914,13.407942771911621,,17.13750648498535
2000-06-07,0.725526750087738,,,15.295244216918945,,41.14802169799805,13.178421020507812,,17.007959365844727
2000-06-08,0.7123777866363525,,,15.014145851135254,,41.67976379394531,12.929779052734375,,16.415729522705078
2000-06-09,0.7194222211837769,,,14.81572437286377,,42.12969207763672,12.700255393981934,,16.34170150756836
2000-06-12,0.6851414442062378,,,14.939733505249023,,40.657203674316406,12.767193794250488,,16.34170150756836
2000-06-13,0.7100301384925842,,,14.733037948608398,,42.538719177246094,12.336843490600586,,16.02708625793457
2000-06-14,0.6795067191123962,,,14.633830070495605,,42.661434173583984,13.140170097351074,,16.397218704223633
2000-06-15,0.6940639615058899,,,13.740920066833496,,43.5203742980957,12.891523361206055,,16.65631866455078
2000-06-16,0.6851414442062378,,,12.699178695678711,,44.379337310791016,12.66200065612793,,16.29543685913086
2000-06-19,0.7259964346885681,,,12.798399925231934,,45.115562438964844,12.298591613769531,,15.916046142578125
2000-06-20,0.7607467770576477,,,12.831472396850586,,43.92939376831055,11.992560386657715,,15.990070343017578
2000-06-21,0.8358824849128723,,,12.599977493286133,,44.13393020629883,12.011683464050293,,15.730974197387695
2000-06-22,0.8077057600021362,,,12.434627532958984,,42.252403259277344,11.342243194580078,,15.56441879272461
2000-06-23,0.7767127752304077,,,12.533831596374512,,40.98441696166992,11.533512115478516,,16.045589447021484
2000-06-26,0.813341498374939,,,12.682652473449707,,41.10712432861328,11.476136207580566,,16.02708625793457
2000-06-27,0.7776522040367126,,,12.434627532958984,,40.73900604248047,11.973431587219238,,16.119625091552734
2000-06-28,0.8180369734764099,,,12.017099380493164,,41.59794998168945,11.935343742370605,,15.837392807006836
2000-06-29,0.7701387405395508,,,12.021236419677734,,40.04365158081055,11.348677635192871,,15.63843822479248
2000-06-30,0.7870439887046814,,,11.37635612487793,,41.59794998168945,11.3871488571167,,15.471874237060547
2000-07-03,0.8011319637298584,,,11.90549087524414,,42.293312072753906,11.848783493041992,,15.527395248413086
2000-07-05,0.7757735252380371,,,11.988164901733398,,40.49358367919922,12.041138648986816,,15.545900344848633
2000-07-06,0.7785909175872803,,,12.120448112487793,,42.37509536743164,11.906492233276367,,15.453363418579102
2000-07-07,0.8180369734764099,,,12.550366401672363,,42.78413009643555,12.021903991699219,,15.56441879272461
2000-07-10,0.8584225177764893,,,12.550366401672363,,41.31163787841797,11.887260437011719,,15.582925796508789
2000-07-11,0.8556048274040222,,,12.41808795928955,,40.657203674316406,11.868021965026855,,15.767982482910156
2000-07-12,0.8847200274467468,,,12.434627532958984,,41.802459716796875,11.887260437011719,,16.012731552124023
2000-07-13,0.8490311503410339,,,12.219661712646484,,42.70232391357422,12.271956443786621,,15.901150703430176
2000-07-14,0.8668752908706665,,,12.566903114318848,,44.6656608581543,12.195023536682129,,15.956938743591309
2000-07-17,0.8762679100036621,,,12.401552200317383,,45.56550598144531,12.598958969116211,,16.18012046813965
2000-07-18,0.8603007793426514,,,12.23619270324707,,44.01121139526367,12.425837516784668,,15.789555549621582
2000-07-19,0.791739821434021,,,12.219661712646484,,43.72490692138672,11.983434677124023,,16.105724334716797
2000-07-20,0.828368604183197,,,12.798399925231934,,45.483707427978516,12.195023536682129,,17.221593856811523
2000-07-21,0.8048884272575378,,,12.897611618041992,,44.583831787109375,12.271956443786621,,17.240188598632812
2000-07-24,0.7316319346427917,,,12.550366401672363,,43.234066009521484,12.079607009887695,,17.6307430267334
2000-07-25,0.7522937655448914,,,12.765329360961914,,44.583831787109375,11.925724983215332,,17.463359832763672
2000-07-26,0.7522937655448914,,,12.451153755187988,,44.87016677856445,11.560253143310547,,16.905431747436523
2000-07-27,0.7814085483551025,,,12.36847972869873,,44.502052307128906,11.829550743103027,,17.01702308654785
2000-07-28,0.7259964346885681,,,12.302332878112793,,41.10712432861328,11.6564359664917,,16.886829376220703
2000-07-31,0.7635640501976013,,,12.533831596374512,,42.825035095214844,11.868021965026855,,16.793848037719727
2000-08-01,0.7410232424736023,,,12.616509437561035,,41.352542877197266,11.868021965026855,,17.426170349121094
2000-08-02,0.7100301384925842,,,12.484227180480957,,39.88005065917969,11.598732948303223,,17.463359832763672
2000-08-03,0.7213004231452942,,,12.980289459228516,,42.12969207763672,11.425616264343262,,17.723737716674805
2000-08-04,0.7119082808494568,,,13.889729499816895,,42.90684509277344,11.098617553710938,,18.188682556152344
2000-08-07,0.7203615307807922,,,13.85666561126709,,43.35675811767578,11.541030883789062,,18.39324951171875
2000-08-08,0.7025163173675537,,,13.740920066833496,,42.86593246459961,11.502559661865234,,18.560636520385742
2000-08-09,0.7137866616249084,,,14.038555145263672,,44.379337310791016,11.252497673034668,,18.72800636291504
2000-08-10,0.7147257328033447,,,14.137764930725098,,41.475257873535156,11.175559997558594,,18.579240798950195
2000-08-11,0.716605007648468,,,14.303120613098145,,42.08879089355469,11.3871488571167,,18.318857192993164
2000-08-14,0.7072128653526306,,,14.551153182983398,,42.21149444580078,11.3871488571167,,18.244483947753906
2000-08-15,0.7015769481658936,,,14.36926555633545,,41.352542877197266,10.233043670654297,,18.225881576538086
2000-08-16,0.7288135290145874,,,14.154300689697266,,41.27073669433594,10.42539119720459,,18.188682556152344
2000-08-17,0.7729562520980835,,,14.17083740234375,,41.51615524291992,10.156100273132324,,18.188682556152344
2000-08-18,0.7513545155525208,,,14.220441818237305,,41.55705261230469,10.13686466217041,,18.058500289916992
2000-08-21,0.7588684558868408,,,14.253506660461426,,42.86593246459961,10.194574356079102,,18.467641830444336
2000-08-22,0.7767127752304077,,,14.402335166931152,,42.41600799560547,10.309981346130371,,19.025585174560547
2000-08-23,0.8161587119102478,,,14.303120613098145,,43.970314025878906,10.040695190429688,,19.081378936767578
2000-08-24,0.8431607484817505,,,13.889729499816895,,43.5203742980957,10.175339698791504,,18.876800537109375
2000-08-25,0.8537266850471497,,,13.691312789916992,,42.86593246459961,10.42539119720459,,19.081378936767578
2000-08-28,0.8725102543830872,,,13.674779891967773,,43.234066009521484,10.463862419128418,,18.895395278930664
2000-08-29,0.8894162774085999,,,13.459818840026855,,43.5612907409668,10.598511695861816,,18.91399574279785
2000-08-30,0.8941122889518738,,,13.593413352966309,,43.5612907409668,9.963753700256348,,18.988386154174805
2000-08-31,0.9157137274742126,,,14.315668106079102,,44.91106414794922,10.13686466217041,,18.72800636291504
2000-09-01,0.9532816410064697,,,14.027591705322266,,44.87016677856445,10.309981346130371,,18.70941734313965
2000-09-05,0.9382535815238953,,,14.294788360595703,,43.19315719604492,10.483095169067383,,18.337459564208984
2000-09-06,0.8781459331512451,,,14.32818603515625,,42.04788589477539,10.463862419128418,,18.63501739501953
2000-09-07,0.9316798448562622,,,14.528580665588379,,43.35675811767578,10.42539119720459,,18.932594299316406
2000-09-08,0.8847200274467468,,,14.946073532104492,,41.802459716796875,10.156100273132324,,18.821001052856445
2000-09-11,0.8781459331512451,,,15.11307144165039,,40.04365158081055,10.502334594726562,,19.21156883239746
2000-09-12,0.8678146004676819,,,15.229964256286621,,38.5302619934082,10.233043670654297,,19.155763626098633
2000-09-13,0.8715710043907166,,,15.179872512817383,,40.12546157836914,10.57927131652832,,19.044178009033203
2000-09-14,0.8544312119483948,,,15.050440788269043,,40.08455276489258,10.521567344665527,,18.83960723876953
2000-09-15,0.8300120234489441,,,14.662182807922363,,41.06623077392578,10.175339698791504,,18.467641830444336
2000-09-18,0.9114866256713867,,,14.344883918762207,,39.307411193847656,10.079158782958984,,18.690820693969727
2000-09-19,0.9006868600845337,,,14.662182807922363,,40.57539367675781,9.925280570983887,,18.597829818725586
2000-09-20,0.9173575639724731,,,14.378292083740234,,41.31163787841797,9.675222396850586,,18.579240798950195
2000-09-21,0.8518485426902771,,,14.16119384765625,,40.002750396728516,9.55981731414795,,18.72800636291504
2000-09-22,0.7842267155647278,,,14.695581436157227,,39.47101974487305,9.675222396850586,,18.988386154174805
2000-09-25,0.8039492964744568,,,14.695581436157227,,37.42588424682617,9.84833812713623,,18.821001052856445
2000-09-26,0.7729562520980835,,,14.378292083740234,,36.11699676513672,9.809868812561035,,18.486251831054688
2000-09-27,0.7353886365890503,,,14.077703475952148,,37.507694244384766,9.800576210021973,,18.486251831054688
2000-09-28,0.8039492964744568,,,14.428388595581055,,38.898380279541016,10.420371055603027,,19.044178009033203
2000-09-29,0.38694727420806885,,,13.994203567504883,,36.157920837402344,10.30416202545166,,18.690820693969727
2000-10-02,0.3644072413444519,,,14.177894592285156,,36.321529388427734,10.013628959655762,,18.672225952148438
2000-10-03,0.3352924883365631,,,14.478480339050293,,36.812355041503906,10.614059448242188,,18.61642074584961
2000-10-04,0.3550150692462921,,,14.09439468383789,,38.325740814208984,10.846484184265137,,18.52603530883789
2000-10-05,0.3315351605415344,,,14.39498233795166,,37.67130661010742,10.691537857055664,,17.965776443481445
2000-10-06,0.33341333270072937,,,13.793813705444336,,36.77145004272461,10.769014358520508,,18.059158325195312
2000-10-09,0.3268393874168396,,,13.50991153717041,,35.13534927368164,10.962699890136719,,17.853723526000977
2000-10-10,0.3136906325817108,,,13.008927345275879,,33.458335876464844,10.555956840515137,,18.992929458618164
2000-10-11,0.29490628838539124,,,12.574737548828125,,33.499244689941406,10.536584854125977,,19.291736602783203
2000-10-12,0.3005419373512268,,,11.906761169433594,,32.59938430786133,10.168584823608398,,19.57187271118164
2000-10-13,0.3315351605415344,,,12.441153526306152,,36.689640045166016,10.052367210388184,,19.85199737548828
2000-10-16,0.3230828046798706,,,12.073759078979492,,35.66708755493164,10.284790992736816,,19.833316802978516
2000-10-17,0.3024202883243561,,,11.422473907470703,,35.70797348022461,9.936155319213867,,19.64656639099121
2000-10-18,0.3024202883243561,,,11.272175788879395,,34.19458770751953,10.013628959655762,,19.75861930847168
2000-10-19,0.2845759987831116,,,11.77316665649414,,38.12122344970703,10.110475540161133,,19.870676040649414
2000-10-20,0.2930280864238739,,,11.689669609069824,,37.507694244384766,10.052367210388184,,19.92670440673828
2000-10-23,0.3061768114566803,,,11.689669609069824,,36.56694412231445,10.24605655670166,,20.356239318847656
2000-10-24,0.28363680839538574,,,11.890067100524902,,35.91249465942383,10.614059448242188,,20.599016189575195
2000-10-25,0.2780010998249054,,,11.77316665649414,,33.131107330322266,10.362266540527344,,20.37491226196289
2000-10-26,0.2780010998249054,,,11.58946704864502,,35.05353927612305,10.420371055603027,,20.113454818725586
2000-10-27,0.2789401412010193,,,12.006957054138184,,33.172019958496094,10.691537857055664,,20.300212860107422
2000-10-30,0.29021063446998596,,,12.558046340942383,,31.454099655151367,11.350072860717773,,20.953857421875
2000-10-31,0.29396724700927734,,,12.841935157775879,,35.258060455322266,11.40817642211914,,21.38338279724121
2000-11-01,0.3080550730228424,,,12.925433158874512,,34.11278533935547,11.466287612915039,,21.02855682373047
2000-11-02,0.3352924883365631,,,13.159222602844238,,36.48512649536133,11.543766021728516,,20.7484188079834
2000-11-03,0.33435243368148804,,,13.008927345275879,,37.13957977294922,11.563127517700195,,20.524320602416992
2000-11-06,0.3221437633037567,,,13.643515586853027,,36.07610321044922,11.718073844909668,,20.860469818115234
2000-11-07,0.32026469707489014,,,13.543313980102539,,37.13957977294922,11.446918487548828,,20.655044555664062
2000-11-08,0.30148112773895264,,,13.025625228881836,,34.11278533935547,11.563127517700195,,20.67371368408203
2000-11-09,0.3033592998981476,,,13.29282283782959,,34.84901809692383,11.524391174316406,,20.916501998901367
2000-11-10,0.2864541709423065,,,12.925433158874512,,32.76298904418945,11.272599220275879,,20.84178924560547
2000-11-13,0.2911498248577118,,,12.674935340881348,,32.9675178527832,11.29196834564209,,21.588821411132812
2000-11-14,0.30429840087890625,,,12.257454872131348,,34.76722717285156,11.369444847106934,,21.514101028442383
2000-11-15,0.2986636757850647,,,11.22208023071289,,35.05353927612305,11.369444847106934,,21.868946075439453
2000-11-16,0.28551506996154785,,,11.188678741455078,,33.41743850708008,11.059544563293457,,21.83160400390625
2000-11-17,0.2780010998249054,,,10.77119255065918,,34.52181625366211,11.15638256072998,,21.850276947021484
2000-11-20,0.2845759987831116,,,10.504002571105957,,33.540138244628906,11.137017250061035,,21.812925338745117
2000-11-21,0.2826976776123047,,,10.587502479553223,,35.13534927368164,12.086082458496094,,22.335832595825195
2000-11-22,0.2780010998249054,,,10.303610801696777,,33.09020233154297,12.182934761047363,,21.514101028442383
2000-11-24,0.29021063446998596,,,10.504002571105957,,34.48090362548828,12.27977466583252,,21.924970626831055
2000-11-27,0.28081855177879333,,,10.604193687438965,,33.540138244628906,12.144197463989258,,20.972522735595703
2000-11-28,0.27095773816108704,,,10.82129192352295,,33.376522064208984,11.8923978805542,,20.8978214263916
2000-11-29,0.2639133036136627,,,11.023818969726562,,33.82646560668945,12.047348976135254,,22.391855239868164
2000-11-30,0.24794717133045197,,,10.8206148147583,,31.33140754699707,12.60904312133789,,22.78404998779297
2000-12-01,0.25640028715133667,,,10.769811630249023,,31.74042320251465,12.996418952941895,,21.98099136352539
2000-12-04,0.2507646083831787,,,10.566611289978027,,29.98162078857422,13.77116870880127,,21.215293884277344
2000-12-05,0.2554602324962616,,,11.159284591674805,,34.11278533935547,13.306314468383789,,21.514101028442383
2000-12-06,0.21507498621940613,,,10.295671463012695,,33.6628532409668,13.286945343017578,,20.67371368408203
2000-12-07,0.21507498621940613,,,10.566611289978027,,32.68117904663086,12.996418952941895,,20.860469818115234
2000-12-08,0.22634543478488922,,,11.074617385864258,,34.27638626098633,12.880202293395996,,21.495431900024414
2000-12-11,0.22822371125221252,,,11.768901824951172,,35.87158203125,12.918936729431152,,21.99966812133789
2000-12-12,0.23104198276996613,,,11.768901824951172,,35.58527755737305,13.170732498168945,,21.98099136352539
2000-12-13,0.22540628910064697,,,11.633435249328613,,33.458335876464844,12.74461555480957,,22.261131286621094
2000-12-14,0.2169540971517563,,,11.464096069335938,,33.33562088012695,12.628408432006836,,22.111719131469727
2000-12-15,0.21131843328475952,,,11.328625679016113,,31.52568817138672,12.74461555480957,,22.16775131225586
2000-12-18,0.21413582563400269,,,11.7858304977417,,28.1000919342041,13.286945343017578,,22.76535415649414
2000-12-19,0.21037928760051727,,,11.989035606384277,,27.32294464111328,13.325685501098633,,22.63463592529297
2000-12-20,0.216014102101326,,,11.582625389099121,,23.88712501525879,13.26757526397705,,21.83160400390625
2000-12-21,0.21131843328475952,,,12.41237735748291,,25.44143295288086,13.403156280517578,,22.261131286621094
2000-12-22,0.22540628910064697,,,12.49704647064209,,27.15932273864746,13.984219551086426,,22.261131286621094
2000-12-26,0.2207106053829193,,,12.547844886779785,,26.66850471496582,14.294119834899902,,22.391855239868164
2000-12-27,0.22258885204792023,,,12.683320999145508,,26.66850471496582,14.498857498168945,,22.466550827026367
2000-12-28,0.22258885204792023,,,12.683320999145508,,25.89134979248047,14.518312454223633,,22.952119827270508
2000-12-29,0.22352807223796844,,,12.429315567016602,,25.032398223876953,14.265308380126953,,23.30695152282715
2001-01-02,0.22352807223796844,,,12.666379928588867,,21.801088333129883,13.953929901123047,,22.42919921875
2001-01-03,0.24606885015964508,,,13.530000686645508,,27.036624908447266,13.798230171203613,,21.794248580932617
2001-01-04,0.25640028715133667,,,13.953344345092773,,27.40475082397461,14.206924438476562,,20.711071014404297
2001-01-05,0.24606885015964508,,,13.005051612854004,,23.968935012817383,13.759316444396973,,20.67371368408203
2001-01-08,0.24888630211353302,,,13.07279109954834,,23.917797088623047,13.681466102600098,,20.7857666015625
2001-01-09,0.2582784593105316,,,12.734122276306152,,24.296152114868164,13.739855766296387,,20.860469818115234
2001-01-10,0.24888630211353302,,,13.157464027404785,,23.72351837158203,13.603621482849121,,20.916501998901367
2001-01-11,0.27048802375793457,,,13.394527435302734,,25.60502815246582,13.409005165100098,,20.449613571166992
2001-01-12,0.2582784593105316,,,13.292926788330078,,24.909690856933594,12.727850914001465,,20.188159942626953
2001-01-16,0.25733932852745056,,,13.800932884216309,,25.19601058959961,13.078163146972656,,20.505632400512695
2001-01-17,0.2526427209377289,,,13.428396224975586,,25.523235321044922,12.844625473022461,,20.02122688293457
2001-01-18,0.28081855177879333,,,13.259058952331543,,27.40475082397461,12.591623306274414,,20.358665466308594
2001-01-19,0.2930280864238739,,,13.326801300048828,,26.423095703125,12.494317054748535,,20.50863265991211
2001-01-22,0.28927159309387207,,,13.64853572845459,,27.118436813354492,12.455395698547363,,20.977285385131836
2001-01-23,0.3080550730228424,,,13.64853572845459,,27.895580291748047,12.961392402648926,,20.80858039855957
